plan_no	subject_plan	plan_description	section	note_title	note_subject	domain_context	status
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Project Management	Project Quality Management	Project Management	ENGINEERING_SCIENCES	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Project Management	Procurement Management	Project Management	ENGINEERING_SCIENCES	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Project Management	Stakeholder Management	Project Management	ENGINEERING_SCIENCES	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Project Management	Project Communication	Project Management	ENGINEERING_SCIENCES	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Construction Hazards	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Hazard Identification	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Risk Assessment	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Personal Protective Equipment	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Occupational Safety Standards	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Construction Safety Plans	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Safety	Accident Prevention and Investigation	Construction Safety	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Cement	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Concrete	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Aggregates	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Reinforcing and Structural Steel	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Asphalt	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Timber	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Masonry	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Glass	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Construction Materials	Advanced Construction Materials	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Materials Testing	Cement Testing	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
7	🏢 Construction Engineering and Management	Develop practical knowledge of construction planning, scheduling, estimating, project management, safety, materials, quality control, and the coordination of construction activities.	Materials Testing	Concrete Testing	Construction Materials and Testing	CIVIL_ENGINEERING	Unmapped
